-0.079,-0.196,-0.117,0.137,0.019,-0.156,0.09,-0.109,-0.185,-0.155,-0.135,-0.13
-0.085,-0.199,-0.114,0.142,0.015,-0.156,0.091,-0.109,-0.182,-0.152,-0.132,-0.13
-0.083,-0.193,-0.111,0.138,0.014,-0.152,0.09,-0.11,-0.174,-0.147,-0.126,-0.13
-0.091,-0.183,-0.092,0.137,0.001,-0.137,0.092,-0.107,-0.167,-0.14,-0.121,-0.13
-0.083,-0.169,-0.086,0.126,0.002,-0.127,0.087,-0.114,-0.161,-0.135,-0.114,-0.129
-0.097,-0.148,-0.05,0.123,-0.023,-0.099,0.116,-0.082,-0.154,-0.13,-0.111,-0.131
-0.074,-0.126,-0.052,0.101,-0.011,-0.089,0.159,-0.06,-0.134,-0.113,-0.097,-0.117
-0.095,-0.113,-0.018,0.104,-0.038,-0.065,0.145,-0.059,-0.089,-0.087,-0.084,-0.102
-0.082,-0.105,-0.023,0.094,-0.029,-0.064,0.09,-0.058,-0.096,-0.084,-0.085,-0.099
-0.035,-0.102,-0.067,0.069,0.016,-0.084,0.047,-0.088,-0.132,-0.1,-0.086,-0.101
0.007,-0.093,-0.099,0.044,0.053,-0.096,0.037,-0.109,-0.151,-0.097,-0.084,-0.099
0.0,-0.119,-0.12,0.06,0.06,-0.119,0.045,-0.118,-0.159,-0.108,-0.087,-0.101
-0.054,-0.164,-0.11,0.109,0.028,-0.136,0.061,-0.095,-0.149,-0.123,-0.099,-0.117
-0.076,-0.185,-0.109,0.131,0.017,-0.147,0.078,-0.132,-0.19,-0.162,-0.125,-0.142
-0.094,-0.201,-0.106,0.148,0.006,-0.153,0.073,-0.094,-0.159,-0.153,-0.129,-0.151
-0.091,-0.194,-0.103,0.143,0.007,-0.148,0.068,-0.14,-0.203,-0.182,-0.135,-0.144
-0.109,-0.22,-0.111,0.165,0.001,-0.165,0.076,-0.066,-0.144,-0.154,-0.136,-0.149
-0.12,-0.215,-0.095,0.167,-0.012,-0.155,0.207,0.048,-0.195,-0.218,-0.188,-0.2
-0.159,-0.215,-0.056,0.187,-0.051,-0.135,0.546,0.426,-0.085,-0.286,-0.296,-0.303
0.228,0.207,-0.021,-0.217,0.124,0.093,0.252,0.453,0.477,0.384,0.258,0.158
0.811,1.307,0.495,-1.059,0.157,0.901,-0.631,-1.207,1.614,1.947,1.57,1.264
0.68,1.609,0.93,-1.145,-0.125,1.269,-1.228,-2.19,2.738,2.858,2.028,1.577
0.085,0.63,0.546,-0.357,-0.231,0.588,-1.362,-1.962,1.065,1.181,0.817,0.604
-0.215,-0.034,0.181,0.124,-0.198,0.073,-0.72,-1.122,-0.464,-0.256,-0.152,-0.113
-0.114,-0.079,0.034,0.096,-0.074,-0.023,-0.104,-0.128,-0.065,-0.05,-0.105,-0.083
-0.085,-0.145,-0.059,0.115,-0.013,-0.102,0.022,-0.002,-0.148,-0.127,-0.114,-0.109
-0.077,-0.148,-0.071,0.113,-0.003,-0.11,0.093,0.083,-0.102,-0.118,-0.113,-0.123
-0.066,-0.14,-0.074,0.104,0.004,-0.107,0.097,0.108,-0.101,-0.107,-0.096,-0.102
-0.064,-0.141,-0.077,0.102,0.007,-0.108,0.115,0.118,-0.114,-0.118,-0.108,-0.109
-0.039,-0.128,-0.089,0.084,0.026,-0.108,0.116,0.153,-0.078,-0.084,-0.086,-0.09
-0.048,-0.128,-0.08,0.088,0.016,-0.104,0.123,0.151,-0.095,-0.104,-0.092,-0.093
-0.013,-0.113,-0.099,0.063,0.043,-0.106,0.124,0.195,-0.036,-0.072,-0.075,-0.08
-0.03,-0.106,-0.076,0.069,0.023,-0.091,0.116,0.209,-0.046,-0.078,-0.074,-0.074
-0.015,-0.087,-0.073,0.051,0.029,-0.08,0.119,0.252,-0.01,-0.038,-0.052,-0.06
-0.016,-0.068,-0.053,0.042,0.019,-0.06,0.111,0.274,-0.001,-0.019,-0.034,-0.048
-0.02,-0.042,-0.021,0.031,0.001,-0.031,0.112,0.316,0.039,0.011,-0.01,-0.037
0.021,-0.015,-0.036,-0.003,0.028,-0.025,0.108,0.358,0.08,0.047,0.017,-0.023
0.033,0.015,-0.018,-0.024,0.026,-0.002,0.095,0.405,0.116,0.073,0.042,0.001
0.059,0.052,-0.007,-0.055,0.033,0.023,0.082,0.459,0.163,0.121,0.081,0.031
0.075,0.095,0.021,-0.085,0.027,0.058,0.062,0.508,0.211,0.176,0.121,0.065
0.117,0.156,0.04,-0.137,0.038,0.098,0.034,0.553,0.262,0.228,0.165,0.105
0.158,0.214,0.057,-0.186,0.05,0.135,-0.006,0.572,0.312,0.288,0.221,0.152
0.189,0.252,0.063,-0.221,0.063,0.157,-0.045,0.566,0.361,0.351,0.276,0.197
0.232,0.285,0.053,-0.259,0.089,0.169,-0.07,0.549,0.387,0.395,0.313,0.228
0.224,0.3,0.076,-0.262,0.073,0.188,-0.111,0.497,0.401,0.416,0.325,0.238
0.217,0.284,0.067,-0.251,0.075,0.175,-0.115,0.428,0.405,0.42,0.319,0.23
0.197,0.254,0.057,-0.226,0.069,0.156,-0.1,0.367,0.375,0.39,0.312,0.226
0.154,0.194,0.04,-0.174,0.057,0.117,-0.081,0.301,0.324,0.338,0.263,0.186
0.12,0.124,0.004,-0.122,0.058,0.064,-0.032,0.235,0.26,0.256,0.178,0.114
