-0.037,-0.03,0.008,0.033,-0.023,-0.011,-0.03,-0.056,-0.025,-0.03,0.05,-0.05
-0.023,-0.025,-0.002,0.024,-0.01,-0.013,-0.031,-0.062,-0.025,-0.03,0.05,-0.05
-0.041,-0.021,0.019,0.031,-0.03,-0.001,-0.028,-0.066,-0.026,-0.03,0.05,-0.05
-0.058,-0.019,0.039,0.038,-0.048,0.01,-0.031,-0.064,-0.03,-0.03,0.046,-0.05
-0.047,-0.014,0.034,0.03,-0.04,0.01,-0.047,-0.069,-0.03,-0.031,0.045,-0.05
-0.047,-0.012,0.034,0.029,-0.041,0.011,-0.043,-0.07,-0.034,-0.029,0.045,-0.049
-0.032,-0.002,0.03,0.017,-0.031,0.013,-0.04,-0.07,-0.035,-0.034,0.045,-0.046
-0.02,0.01,0.03,0.005,-0.025,0.02,-0.038,-0.07,-0.035,-0.045,0.045,-0.045
-0.027,0.001,0.028,0.013,-0.028,0.014,-0.034,-0.07,-0.035,-0.045,0.045,-0.045
-0.036,-0.013,0.023,0.024,-0.029,0.005,-0.038,-0.071,-0.035,-0.045,0.045,-0.045
-0.04,-0.02,0.02,0.03,-0.03,0.0,-0.044,-0.068,-0.037,-0.044,0.045,-0.045
-0.049,-0.033,0.016,0.041,-0.033,-0.008,-0.05,-0.079,-0.044,-0.051,0.042,-0.047
-0.053,-0.04,0.013,0.046,-0.033,-0.014,-0.05,-0.091,-0.05,-0.061,0.039,-0.05
-0.045,-0.036,0.009,0.04,-0.027,-0.013,-0.051,-0.089,-0.05,-0.059,0.04,-0.051
-0.054,-0.032,0.022,0.043,-0.038,-0.005,-0.055,-0.09,-0.05,-0.06,0.036,-0.055
-0.055,-0.029,0.027,0.042,-0.041,-0.001,-0.055,-0.09,-0.05,-0.06,0.035,-0.055
-0.046,-0.025,0.021,0.035,-0.033,-0.002,-0.053,-0.09,-0.05,-0.06,0.034,-0.05
-0.04,-0.021,0.019,0.031,-0.03,-0.001,-0.05,-0.094,-0.054,-0.064,0.031,-0.05
-0.053,-0.038,0.014,0.045,-0.033,-0.012,-0.047,-0.095,-0.055,-0.065,0.028,-0.049
-0.057,-0.046,0.011,0.051,-0.033,-0.017,-0.044,-0.095,-0.055,-0.066,0.025,-0.051
-0.042,-0.035,0.007,0.039,-0.025,-0.014,-0.04,-0.095,-0.055,-0.069,0.023,-0.049
-0.04,-0.036,0.005,0.037,-0.022,-0.015,-0.04,-0.095,-0.054,-0.071,0.019,-0.052
-0.031,-0.027,0.004,0.028,-0.017,-0.011,-0.045,-0.094,-0.056,-0.068,0.023,-0.065
-0.027,-0.028,-0.001,0.028,-0.013,-0.014,-0.045,-0.09,-0.06,-0.065,0.025,-0.062
-0.044,-0.044,0.0,0.044,-0.022,-0.021,-0.045,-0.09,-0.06,-0.065,0.025,-0.056
-0.06,-0.044,0.016,0.052,-0.038,-0.014,-0.045,-0.09,-0.06,-0.063,0.025,-0.053
-0.06,-0.038,0.022,0.049,-0.041,-0.008,-0.045,-0.089,-0.06,-0.059,0.025,-0.047
-0.05,-0.036,0.014,0.043,-0.032,-0.011,-0.045,-0.091,-0.06,-0.06,0.025,-0.046
-0.042,-0.031,0.011,0.036,-0.026,-0.01,-0.045,-0.085,-0.057,-0.063,0.02,-0.052
-0.035,-0.028,0.007,0.031,-0.021,-0.011,-0.045,-0.088,-0.054,-0.072,0.02,-0.059
-0.025,-0.026,0.0,0.025,-0.012,-0.013,-0.045,-0.096,-0.055,-0.075,0.019,-0.057
-0.032,-0.023,0.009,0.027,-0.02,-0.007,-0.045,-0.095,-0.054,-0.077,0.014,-0.054
-0.057,-0.043,0.014,0.05,-0.036,-0.014,-0.045,-0.095,-0.056,-0.08,0.016,-0.055
-0.046,-0.039,0.007,0.042,-0.026,-0.016,-0.04,-0.095,-0.053,-0.083,0.012,-0.055
-0.044,-0.041,0.003,0.042,-0.023,-0.019,-0.04,-0.095,-0.05,-0.086,0.01,-0.055
-0.057,-0.061,-0.004,0.06,-0.026,-0.033,-0.04,-0.094,-0.05,-0.081,0.01,-0.056
-0.031,-0.038,-0.007,0.035,-0.011,-0.023,-0.04,-0.09,-0.05,-0.08,0.006,-0.06
-0.01,-0.032,-0.022,0.021,0.007,-0.027,-0.041,-0.088,-0.05,-0.08,0.004,-0.063
-0.009,-0.04,-0.031,0.025,0.011,-0.035,-0.037,-0.084,-0.049,-0.075,0.006,-0.065
-0.019,-0.038,-0.02,0.029,0.001,-0.029,-0.035,-0.082,-0.055,-0.075,0.009,-0.069
-0.028,-0.037,-0.009,0.033,-0.009,-0.023,-0.034,-0.079,-0.058,-0.075,0.012,-0.07
-0.029,-0.025,0.004,0.027,-0.016,-0.01,-0.032,-0.082,-0.055,-0.075,0.014,-0.067
