-0.106,-0.039,0.067,0.072,-0.086,0.014,0.063,0.004,-0.001,0.065,-0.024,0.016
-0.113,-0.029,0.084,0.07,-0.098,0.027,0.041,-0.004,0.0,0.065,-0.014,0.03
-0.128,-0.03,0.098,0.079,-0.113,0.034,0.032,-0.011,0.0,0.065,-0.007,0.038
-0.114,-0.027,0.088,0.071,-0.101,0.03,0.038,-0.021,0.0,0.065,-0.012,0.033
-0.082,-0.043,0.039,0.062,-0.06,-0.002,0.027,-0.029,0.002,0.068,-0.012,0.031
-0.1,-0.115,-0.016,0.107,-0.041,-0.065,0.028,-0.025,-0.026,0.048,-0.028,0.024
-0.092,-0.16,-0.069,0.126,-0.012,-0.114,0.018,-0.027,-0.05,0.017,-0.068,-0.004
-0.09,-0.162,-0.072,0.126,-0.009,-0.117,0.02,-0.027,-0.053,0.014,-0.08,-0.025
-0.102,-0.165,-0.063,0.134,-0.019,-0.114,0.012,-0.059,-0.046,0.035,-0.069,-0.029
-0.109,-0.179,-0.069,0.145,-0.02,-0.124,0.028,-0.049,-0.055,0.007,-0.083,-0.04
-0.12,-0.174,-0.053,0.147,-0.034,-0.113,0.023,-0.06,-0.045,0.029,-0.065,-0.03
-0.124,-0.193,-0.069,0.158,-0.027,-0.131,0.033,-0.045,-0.054,0.002,-0.085,-0.041
-0.111,-0.174,-0.063,0.143,-0.024,-0.118,0.04,-0.05,-0.039,0.014,-0.058,-0.03
-0.114,-0.204,-0.09,0.16,-0.012,-0.147,0.028,-0.032,-0.026,-0.012,-0.069,-0.039
-0.154,-0.179,-0.026,0.166,-0.063,-0.102,0.185,0.207,0.011,-0.07,-0.133,-0.091
-0.061,0.007,0.067,0.027,-0.064,0.037,0.202,0.429,0.375,0.245,0.062,0.006
0.314,0.634,0.32,-0.474,-0.004,0.476,0.03,0.126,0.973,1.163,0.878,0.573
0.497,1.12,0.623,-0.809,-0.063,0.871,-0.546,-1.5,1.32,2.582,1.854,1.208
0.08,0.239,0.159,-0.16,-0.039,0.199,-1.079,-2.503,0.087,1.314,0.964,0.703
-0.249,-0.509,-0.261,0.379,0.006,-0.385,-0.943,-1.702,-1.314,-1.072,-0.442,-0.073
-0.23,-0.402,-0.173,0.316,-0.028,-0.288,-0.68,-0.898,-0.85,-0.779,-0.392,-0.108
-0.17,-0.281,-0.111,0.226,-0.03,-0.196,-0.295,-0.239,-0.243,-0.29,-0.194,-0.068
-0.09,-0.154,-0.064,0.122,-0.013,-0.108,-0.007,0.15,-0.052,-0.164,-0.118,-0.037
-0.072,-0.141,-0.069,0.107,-0.001,-0.105,0.047,0.182,0.038,-0.028,-0.084,-0.018
-0.069,-0.124,-0.056,0.097,-0.006,-0.09,0.085,0.216,0.025,-0.043,-0.084,-0.022
-0.069,-0.119,-0.051,0.094,-0.009,-0.085,0.078,0.213,0.084,0.041,-0.044,-0.01
