0.03,-0.095,-0.125,0.033,0.078,-0.11,-0.045,0.034,0.075,-0.064,-0.024,-0.06
0.026,-0.099,-0.125,0.037,0.076,-0.112,-0.043,0.017,0.064,-0.072,-0.03,-0.064
0.019,-0.106,-0.125,0.044,0.072,-0.115,-0.037,-0.016,0.044,-0.102,-0.045,-0.071
0.012,-0.114,-0.125,0.052,0.069,-0.119,-0.034,-0.028,0.03,-0.112,-0.043,-0.074
-0.003,-0.128,-0.125,0.066,0.061,-0.126,-0.028,-0.041,0.017,-0.122,-0.056,-0.079
-0.008,-0.133,-0.125,0.071,0.059,-0.129,-0.025,-0.057,0.005,-0.133,-0.065,-0.081
-0.027,-0.148,-0.121,0.088,0.047,-0.134,-0.018,-0.055,-0.006,-0.142,-0.076,-0.096
-0.049,-0.159,-0.109,0.104,0.03,-0.134,-0.007,-0.054,-0.018,-0.146,-0.102,-0.122
-0.053,-0.154,-0.101,0.103,0.025,-0.127,0.002,-0.056,-0.015,-0.15,-0.1,-0.124
-0.068,-0.156,-0.088,0.112,0.011,-0.122,0.013,-0.054,-0.016,-0.164,-0.112,-0.127
-0.066,-0.151,-0.085,0.109,0.01,-0.118,0.017,-0.053,-0.014,-0.157,-0.104,-0.122
-0.072,-0.15,-0.078,0.111,0.003,-0.114,0.023,-0.049,-0.009,-0.162,-0.111,-0.129
-0.074,-0.15,-0.076,0.113,0.001,-0.113,0.024,-0.05,-0.013,-0.159,-0.098,-0.12
-0.074,-0.144,-0.07,0.109,-0.001,-0.107,0.02,-0.046,-0.003,-0.159,-0.102,-0.129
-0.077,-0.141,-0.065,0.109,-0.006,-0.103,0.021,-0.043,-0.011,-0.165,-0.099,-0.123
-0.066,-0.133,-0.067,0.1,0.001,-0.1,0.014,-0.048,0.006,-0.151,-0.085,-0.124
-0.084,-0.135,-0.05,0.109,-0.017,-0.092,0.018,-0.035,-0.01,-0.174,-0.115,-0.132
-0.014,-0.121,-0.107,0.068,0.047,-0.114,0.012,-0.008,0.036,-0.135,-0.061,-0.115
0.08,-0.127,-0.207,0.024,0.144,-0.167,0.079,0.391,0.335,0.03,-0.054,-0.14
0.311,0.11,-0.201,-0.211,0.256,-0.046,-0.05,0.422,0.409,0.585,0.616,0.415
0.514,0.879,0.364,-0.697,0.075,0.621,-0.657,-0.91,-0.637,0.952,1.886,1.742
0.369,1.12,0.751,-0.745,-0.191,0.935,-0.991,-1.827,-1.832,0.813,2.943,2.848
0.094,0.217,0.123,-0.155,-0.014,0.17,-0.579,-1.149,-1.543,0.325,2.202,1.846
-0.138,-0.363,-0.225,0.251,0.044,-0.294,-0.109,-0.223,-0.698,-0.38,0.124,0.021
-0.099,-0.167,-0.068,0.133,-0.015,-0.117,0.013,0.085,-0.139,-0.255,-0.213,-0.128
-0.03,-0.066,-0.036,0.048,0.003,-0.05,0.036,0.075,0.154,0.006,0.007,-0.027
-0.057,-0.07,-0.013,0.064,-0.022,-0.041,0.048,0.076,0.179,-0.048,-0.105,-0.128
-0.04,-0.058,-0.018,0.049,-0.011,-0.038,0.044,0.072,0.221,0.011,-0.014,-0.079
-0.056,-0.061,-0.005,0.058,-0.025,-0.033,0.044,0.066,0.236,-0.005,-0.067,-0.111
-0.041,-0.05,-0.009,0.046,-0.015,-0.029,0.039,0.067,0.253,0.03,-0.022,-0.071
-0.013,-0.051,-0.037,0.032,0.012,-0.044,0.041,0.069,0.267,0.029,-0.035,-0.087
-0.011,-0.041,-0.031,0.026,0.01,-0.036,0.036,0.079,0.282,0.053,-0.005,-0.063
-0.018,-0.037,-0.019,0.028,0.001,-0.028,0.03,0.082,0.309,0.08,0.014,-0.051
-0.015,-0.028,-0.013,0.022,-0.001,-0.02,0.026,0.085,0.334,0.097,0.034,-0.034
0.001,-0.013,-0.014,0.006,0.008,-0.013,0.019,0.097,0.372,0.136,0.066,-0.01
0.017,0.0,-0.017,-0.008,0.017,-0.008,0.014,0.113,0.417,0.169,0.081,0.004
0.022,0.016,-0.005,-0.019,0.013,0.005,0.008,0.138,0.481,0.222,0.123,0.034
0.042,0.047,0.005,-0.045,0.018,0.026,0.001,0.16,0.551,0.279,0.152,0.062
0.07,0.082,0.012,-0.076,0.029,0.047,-0.007,0.187,0.633,0.342,0.208,0.104
0.084,0.118,0.034,-0.101,0.025,0.076,-0.022,0.221,0.708,0.406,0.26,0.151
0.105,0.173,0.068,-0.139,0.019,0.12,-0.052,0.222,0.776,0.468,0.32,0.214
0.139,0.219,0.08,-0.179,0.029,0.149,-0.093,0.218,0.813,0.515,0.385,0.288
0.171,0.267,0.096,-0.219,0.037,0.181,-0.123,0.212,0.799,0.548,0.453,0.363
0.18,0.308,0.128,-0.244,0.026,0.218,-0.145,0.174,0.761,0.552,0.505,0.426
0.191,0.305,0.113,-0.248,0.039,0.209,-0.164,0.122,0.678,0.518,0.516,0.466
0.191,0.296,0.106,-0.244,0.042,0.201,-0.174,0.072,0.556,0.463,0.505,0.469
0.167,0.261,0.094,-0.214,0.036,0.177,-0.165,0.029,0.428,0.383,0.475,0.417
0.139,0.184,0.045,-0.162,0.047,0.114,-0.129,0.005,0.307,0.285,0.391,0.325
0.072,0.11,0.038,-0.092,0.017,0.074,-0.092,0.0,0.22,0.181,0.277,0.218
0.036,0.047,0.011,-0.042,0.012,0.029,-0.063,-0.005,0.129,0.086,0.177,0.121
0.027,-0.001,-0.027,-0.013,0.027,-0.014,-0.038,-0.011,0.049,0.022,0.09,0.041
-0.016,-0.039,-0.023,0.028,0.004,-0.031,-0.018,-0.016,-0.003,-0.032,0.03,-0.019
-0.048,-0.062,-0.014,0.055,-0.016,-0.038,-0.007,-0.02,-0.05,-0.071,-0.008,-0.047
-0.053,-0.073,-0.02,0.063,-0.016,-0.046,0.002,-0.02,-0.084,-0.095,-0.024,-0.063
-0.037,-0.08,-0.043,0.059,0.003,-0.061,0.017,-0.019,-0.104,-0.112,-0.04,-0.072
-0.041,-0.08,-0.039,0.06,-0.001,-0.059,0.025,-0.026,-0.114,-0.107,-0.048,-0.083
-0.044,-0.08,-0.035,0.063,-0.004,-0.057,0.025,-0.031,-0.116,-0.105,-0.044,-0.086
-0.046,-0.08,-0.034,0.063,-0.006,-0.057,0.025,-0.031,-0.115,-0.105,-0.045,-0.084
-0.051,-0.079,-0.028,0.065,-0.011,-0.054,0.025,-0.035,-0.113,-0.101,-0.045,-0.086
-0.051,-0.083,-0.032,0.067,-0.01,-0.057,0.025,-0.035,-0.108,-0.1,-0.045,-0.085
-0.076,-0.085,-0.009,0.081,-0.033,-0.047,0.023,-0.035,-0.105,-0.1,-0.046,-0.085
-0.064,-0.085,-0.021,0.075,-0.021,-0.053,0.018,-0.036,-0.102,-0.095,-0.041,-0.081
-0.037,-0.085,-0.048,0.061,0.006,-0.066,0.015,-0.034,-0.097,-0.091,-0.041,-0.078
-0.04,-0.085,-0.045,0.063,0.003,-0.065,0.012,-0.038,-0.095,-0.087,-0.039,-0.074
-0.033,-0.085,-0.051,0.059,0.009,-0.067,0.007,-0.04,-0.095,-0.081,-0.036,-0.071
-0.026,-0.081,-0.054,0.054,0.014,-0.067,0.005,-0.042,-0.095,-0.082,-0.034,-0.066
-0.021,-0.08,-0.059,0.051,0.019,-0.069,-0.003,-0.045,-0.095,-0.086,-0.037,-0.066
-0.02,-0.08,-0.06,0.05,0.02,-0.07,-0.008,-0.045,-0.095,-0.088,-0.043,-0.07
