-0.091,-0.039,0.052,0.065,-0.071,0.006,-0.111,-0.138,-0.164,-0.029,0.02,-0.019
-0.06,-0.05,0.01,0.055,-0.035,-0.02,-0.066,-0.048,-0.143,-0.012,0.028,-0.036
-0.077,-0.072,0.006,0.074,-0.042,-0.033,-0.017,0.034,-0.113,0.007,0.042,-0.029
-0.041,-0.066,-0.025,0.054,-0.008,-0.045,0.003,0.037,-0.108,0.004,0.038,-0.025
-0.016,-0.064,-0.048,0.04,0.017,-0.056,0.009,0.067,-0.105,0.005,0.043,-0.018
-0.039,-0.059,-0.021,0.049,-0.009,-0.04,0.016,0.071,-0.101,0.005,0.045,-0.013
-0.075,-0.056,0.019,0.065,-0.046,-0.018,0.02,0.069,-0.098,0.004,0.045,-0.008
-0.092,-0.053,0.039,0.072,-0.065,-0.006,0.02,0.072,-0.094,0.01,0.046,-0.002
-0.051,-0.046,0.006,0.049,-0.028,-0.02,0.02,0.069,-0.091,0.02,0.044,0.003
-0.04,-0.041,-0.001,0.041,-0.019,-0.021,0.02,0.071,-0.086,0.022,0.046,0.01
-0.047,-0.036,0.011,0.041,-0.029,-0.012,0.02,0.07,-0.084,0.027,0.043,0.009
-0.015,-0.03,-0.015,0.023,0.001,-0.022,0.02,0.077,-0.079,0.03,0.049,0.011
-0.029,-0.025,0.004,0.027,-0.016,-0.011,0.016,0.096,-0.076,0.037,0.058,0.008
-0.011,-0.033,-0.022,0.022,0.005,-0.027,0.011,0.113,-0.072,0.046,0.063,0.013
0.007,-0.038,-0.045,0.015,0.026,-0.041,0.009,0.112,-0.064,0.044,0.071,0.022
-0.013,-0.031,-0.018,0.022,0.003,-0.024,0.004,0.127,-0.057,0.064,0.081,0.028
0.019,-0.012,-0.031,-0.003,0.025,-0.021,0.002,0.151,-0.051,0.084,0.096,0.05
0.031,0.015,-0.016,-0.023,0.023,0.0,-0.005,0.173,-0.039,0.1,0.113,0.061
0.013,0.045,0.032,-0.029,-0.009,0.038,-0.014,0.202,-0.016,0.134,0.134,0.088
0.03,0.079,0.049,-0.054,-0.01,0.064,-0.029,0.243,0.011,0.169,0.17,0.122
0.081,0.111,0.03,-0.096,0.025,0.07,-0.049,0.29,0.043,0.205,0.225,0.146
0.114,0.158,0.043,-0.137,0.035,0.1,-0.054,0.3,0.067,0.245,0.262,0.189
0.125,0.196,0.071,-0.16,0.027,0.133,-0.068,0.291,0.08,0.276,0.29,0.238
0.136,0.204,0.068,-0.17,0.034,0.136,-0.081,0.287,0.088,0.292,0.316,0.271
0.116,0.2,0.084,-0.158,0.016,0.142,-0.074,0.281,0.081,0.289,0.31,0.262
0.102,0.19,0.088,-0.147,0.007,0.139,-0.067,0.274,0.072,0.273,0.281,0.249
0.077,0.163,0.086,-0.12,-0.005,0.124,-0.061,0.25,0.064,0.252,0.236,0.221
0.048,0.117,0.068,-0.082,-0.01,0.092,-0.043,0.206,0.049,0.223,0.197,0.181
0.031,0.072,0.04,-0.051,-0.005,0.056,-0.023,0.155,0.026,0.174,0.164,0.147
-0.005,0.031,0.037,-0.013,-0.021,0.034,-0.018,0.111,0.001,0.13,0.131,0.104
-0.017,0.004,0.021,0.007,-0.019,0.012,-0.015,0.088,-0.027,0.116,0.099,0.082
-0.027,-0.006,0.021,0.016,-0.024,0.007,-0.012,0.073,-0.05,0.11,0.074,0.072
-0.017,-0.012,0.005,0.014,-0.011,-0.004,-0.007,0.06,-0.051,0.099,0.069,0.067
-0.014,-0.02,-0.005,0.017,-0.004,-0.012,-0.005,0.058,-0.05,0.092,0.067,0.071
-0.036,-0.028,0.008,0.032,-0.022,-0.01,-0.015,0.054,-0.05,0.094,0.064,0.07
-0.017,-0.033,-0.017,0.025,0.0,-0.025,-0.016,0.052,-0.05,0.096,0.061,0.07
-0.01,-0.031,-0.021,0.021,0.005,-0.026,-0.014,0.045,-0.05,0.094,0.06,0.071
-0.034,-0.03,0.005,0.032,-0.019,-0.012,-0.015,0.05,-0.047,0.099,0.067,0.076
-0.053,-0.03,0.023,0.042,-0.038,-0.003,-0.015,0.061,-0.041,0.102,0.066,0.09
-0.057,-0.03,0.028,0.043,-0.042,0.0,-0.014,0.056,-0.037,0.1,0.065,0.097
-0.051,-0.031,0.021,0.041,-0.036,-0.005,-0.023,0.054,-0.032,0.1,0.064,0.089
-0.049,-0.027,0.022,0.038,-0.035,-0.003,-0.043,0.049,-0.028,0.1,0.059,0.082
-0.036,-0.025,0.012,0.03,-0.023,-0.006,-0.052,0.046,-0.024,0.1,0.06,0.075
-0.02,-0.025,-0.005,0.023,-0.007,-0.015,-0.056,0.043,-0.019,0.1,0.058,0.067
-0.016,-0.022,-0.006,0.019,-0.005,-0.013,-0.059,0.036,-0.027,0.095,0.053,0.061
-0.018,-0.019,-0.001,0.019,-0.009,-0.01,-0.06,0.031,-0.038,0.095,0.05,0.07
-0.022,-0.021,0.001,0.021,-0.012,-0.01,-0.063,0.025,-0.045,0.095,0.046,0.081
-0.029,-0.024,0.005,0.026,-0.016,-0.01,-0.066,0.02,-0.053,0.095,0.043,0.078
-0.045,-0.026,0.019,0.035,-0.031,-0.003,-0.062,0.014,-0.059,0.095,0.038,0.085
-0.051,-0.024,0.026,0.037,-0.038,0.001,-0.06,0.009,-0.064,0.092,0.052,0.093
-0.045,-0.028,0.017,0.036,-0.03,-0.005,-0.059,0.002,-0.066,0.09,0.066,0.09
-0.053,-0.037,0.015,0.045,-0.034,-0.011,-0.062,-0.002,-0.07,0.087,0.061,0.086
-0.05,-0.041,0.01,0.045,-0.03,-0.015,-0.082,-0.009,-0.069,0.084,0.059,0.084
-0.044,-0.04,0.004,0.041,-0.024,-0.017,-0.086,-0.026,-0.065,0.08,0.054,0.08
-0.067,-0.04,0.027,0.053,-0.047,-0.006,-0.084,-0.031,-0.063,0.08,0.051,0.081
-0.077,-0.04,0.037,0.058,-0.057,-0.001,-0.086,-0.029,-0.06,0.086,0.048,0.082
-0.05,-0.041,0.009,0.045,-0.03,-0.015,-0.085,-0.03,-0.057,0.085,0.042,0.08
-0.025,-0.038,-0.012,0.032,-0.006,-0.025,-0.084,-0.03,-0.054,0.085,0.037,0.08
-0.028,-0.034,-0.006,0.031,-0.01,-0.02,-0.079,-0.035,-0.059,0.085,0.034,0.077
-0.051,-0.036,0.016,0.043,-0.033,-0.01,-0.081,-0.049,-0.06,0.084,0.028,0.074
-0.059,-0.031,0.028,0.045,-0.043,-0.001,-0.077,-0.048,-0.06,0.086,0.025,0.076
-0.059,-0.03,0.028,0.044,-0.043,-0.001,-0.074,-0.035,-0.065,0.089,0.032,0.081
-0.039,-0.029,0.01,0.034,-0.024,-0.009,-0.076,-0.032,-0.065,0.092,0.031,0.08
-0.025,-0.026,-0.001,0.025,-0.011,-0.013,-0.071,-0.026,-0.066,0.094,0.029,0.073
-0.047,-0.023,0.024,0.035,-0.035,0.0,-0.07,-0.023,-0.07,0.098,0.031,0.069
-0.053,-0.02,0.033,0.037,-0.043,0.006,-0.064,-0.017,-0.07,0.1,0.029,0.063
-0.044,-0.018,0.026,0.031,-0.035,0.004,-0.069,-0.016,-0.07,0.098,0.031,0.056
-0.038,-0.013,0.026,0.025,-0.031,0.006,-0.088,-0.02,-0.07,0.091,0.027,0.062
-0.048,-0.027,0.021,0.037,-0.034,-0.003,-0.09,-0.021,-0.07,0.087,0.025,0.065
-0.053,-0.035,0.018,0.044,-0.035,-0.008,-0.09,-0.019,-0.066,0.081,0.025,0.072
-0.056,-0.027,0.029,0.041,-0.043,0.001,-0.09,-0.021,-0.065,0.074,0.024,0.086
-0.057,-0.023,0.033,0.04,-0.045,0.005,-0.089,-0.013,-0.065,0.07,0.025,0.085
-0.03,-0.015,0.014,0.022,-0.022,-0.001,-0.09,-0.009,-0.065,0.064,0.024,0.084
-0.033,-0.012,0.021,0.023,-0.027,0.004,-0.084,-0.034,-0.065,0.066,0.021,0.081
-0.051,-0.003,0.048,0.027,-0.05,0.023,-0.078,-0.033,-0.064,0.063,0.018,0.078
-0.049,0.007,0.056,0.021,-0.053,0.032,-0.07,-0.014,-0.056,0.071,0.027,0.083
-0.039,0.025,0.065,0.007,-0.052,0.045,-0.065,-0.004,-0.048,0.086,0.045,0.092
-0.032,0.041,0.073,-0.005,-0.053,0.057,-0.056,0.013,-0.048,0.094,0.048,0.103
-0.027,0.031,0.058,-0.002,-0.043,0.044,-0.06,0.024,-0.05,0.107,0.051,0.114
-0.029,0.028,0.057,0.001,-0.043,0.042,-0.095,0.015,-0.052,0.104,0.056,0.113
-0.028,0.017,0.046,0.005,-0.037,0.031,-0.107,0.015,-0.056,0.095,0.049,0.105
-0.009,0.015,0.024,-0.003,-0.017,0.019,-0.103,-0.007,-0.054,0.088,0.044,0.104
0.003,0.005,0.001,-0.004,0.001,0.003,-0.112,-0.025,-0.06,0.082,0.038,0.097
0.008,-0.004,-0.012,-0.002,0.01,-0.008,-0.114,-0.035,-0.082,0.071,0.031,0.093
-0.047,-0.016,0.031,0.031,-0.038,0.007,-0.116,-0.034,-0.078,0.073,0.03,0.089
