-0.164,-0.14,0.025,0.152,-0.094,-0.057,0.014,-0.03,-0.055,-0.014,-0.019,0.011
-0.173,-0.134,0.039,0.154,-0.106,-0.047,0.027,-0.023,-0.052,-0.008,-0.013,0.022
-0.18,-0.119,0.061,0.149,-0.121,-0.028,0.054,-0.012,-0.038,0.0,-0.005,0.036
-0.151,-0.105,0.046,0.128,-0.098,-0.029,0.055,-0.004,-0.019,0.009,0.004,0.043
-0.134,-0.09,0.044,0.111,-0.088,-0.023,0.081,0.014,0.004,0.022,0.014,0.052
-0.093,-0.059,0.033,0.076,-0.063,-0.013,0.085,0.022,0.014,0.04,0.027,0.066
-0.076,-0.049,0.027,0.062,-0.051,-0.011,0.043,0.013,0.02,0.044,0.038,0.079
-0.092,-0.05,0.042,0.071,-0.067,-0.004,0.005,0.004,0.016,0.055,0.058,0.084
-0.063,-0.052,0.011,0.058,-0.037,-0.02,0.003,-0.003,0.004,0.059,0.056,0.068
-0.085,-0.097,-0.011,0.091,-0.037,-0.054,0.008,-0.027,-0.023,0.032,0.028,0.048
-0.14,-0.117,0.023,0.129,-0.081,-0.047,0.008,-0.056,-0.06,0.012,0.011,0.029
-0.167,-0.12,0.047,0.143,-0.106,-0.036,0.012,-0.052,-0.056,-0.006,-0.005,0.019
-0.199,-0.157,0.042,0.177,-0.12,-0.057,0.0,-0.071,-0.076,-0.039,-0.043,0.005
-0.213,-0.164,0.049,0.188,-0.13,-0.057,0.004,-0.075,-0.071,-0.018,-0.038,0.011
-0.211,-0.169,0.041,0.19,-0.126,-0.064,0.03,-0.075,-0.079,-0.04,-0.056,-0.001
-0.202,-0.154,0.048,0.178,-0.125,-0.053,0.031,-0.075,-0.071,-0.032,-0.042,0.0
-0.196,-0.152,0.043,0.173,-0.119,-0.055,0.028,-0.066,-0.067,-0.031,-0.044,-0.003
-0.203,-0.148,0.055,0.175,-0.129,-0.046,0.026,-0.078,-0.079,-0.039,-0.053,-0.016
-0.234,-0.148,0.086,0.191,-0.16,-0.031,0.023,-0.052,-0.046,-0.006,-0.028,0.002
-0.232,-0.17,0.062,0.2,-0.147,-0.054,0.039,-0.052,-0.079,-0.06,-0.074,-0.041
-0.277,-0.213,0.063,0.245,-0.17,-0.075,0.251,0.307,0.137,0.046,-0.06,-0.109
-0.123,-0.219,-0.095,0.171,-0.014,-0.157,0.528,0.757,0.452,0.205,-0.036,-0.158
0.35,0.567,0.217,-0.459,0.066,0.392,0.168,0.232,0.841,1.105,1.05,0.854
0.306,1.018,0.712,-0.662,-0.203,0.864,-0.51,-0.941,0.241,1.007,1.391,1.489
-0.063,0.318,0.382,-0.128,-0.223,0.35,-0.78,-1.335,-0.995,-0.566,-0.083,0.394
-0.149,-0.027,0.122,0.088,-0.136,0.047,-0.609,-0.727,-0.71,-0.569,-0.343,-0.059
-0.166,-0.02,0.146,0.092,-0.155,0.063,-0.193,-0.136,-0.14,-0.114,-0.054,0.012
-0.142,-0.024,0.118,0.082,-0.13,0.047,-0.004,0.075,-0.019,-0.065,-0.055,-0.043
-0.164,-0.024,0.14,0.094,-0.152,0.058,0.011,0.097,0.061,0.031,0.028,0.015
-0.187,-0.051,0.136,0.119,-0.161,0.042,0.043,0.107,0.03,0.006,-0.018,-0.017
-0.163,-0.026,0.137,0.094,-0.15,0.055,0.041,0.136,0.064,0.052,0.026,0.015
-0.161,-0.031,0.13,0.095,-0.145,0.049,0.049,0.127,0.049,0.021,0.006,0.001
-0.144,-0.016,0.128,0.08,-0.136,0.055,0.043,0.129,0.074,0.056,0.026,0.011
-0.139,-0.014,0.125,0.076,-0.132,0.055,0.046,0.143,0.089,0.068,0.025,0.018
-0.13,-0.005,0.124,0.067,-0.127,0.059,0.06,0.144,0.093,0.078,0.022,0.038
-0.125,0.001,0.126,0.062,-0.126,0.063,0.066,0.158,0.123,0.092,0.032,0.05
-0.117,0.007,0.124,0.055,-0.121,0.065,0.065,0.183,0.134,0.086,0.026,0.04
-0.115,0.011,0.126,0.051,-0.121,0.068,0.061,0.179,0.137,0.109,0.05,0.053
-0.1,0.024,0.124,0.038,-0.113,0.074,0.06,0.179,0.145,0.115,0.047,0.047
-0.074,0.052,0.126,0.01,-0.1,0.089,0.059,0.188,0.155,0.125,0.061,0.054
-0.067,0.057,0.124,0.005,-0.096,0.09,0.055,0.213,0.184,0.156,0.093,0.08
-0.073,0.054,0.127,0.009,-0.1,0.09,0.055,0.222,0.195,0.163,0.097,0.093
-0.091,0.056,0.147,0.017,-0.12,0.102,0.054,0.227,0.193,0.174,0.108,0.094
-0.069,0.08,0.149,-0.006,-0.109,0.114,0.051,0.253,0.222,0.202,0.13,0.112
-0.04,0.106,0.145,-0.033,-0.093,0.125,0.048,0.274,0.252,0.224,0.16,0.12
-0.036,0.114,0.149,-0.039,-0.093,0.131,0.064,0.307,0.282,0.262,0.183,0.136
0.006,0.138,0.132,-0.072,-0.063,0.135,0.076,0.335,0.314,0.292,0.208,0.183
0.03,0.176,0.146,-0.104,-0.059,0.161,0.066,0.366,0.346,0.328,0.252,0.21
0.022,0.2,0.178,-0.111,-0.078,0.188,0.062,0.378,0.383,0.372,0.292,0.241
0.053,0.227,0.174,-0.141,-0.061,0.2,0.057,0.358,0.382,0.389,0.328,0.284
0.084,0.26,0.176,-0.172,-0.046,0.217,0.048,0.352,0.377,0.401,0.349,0.315
0.108,0.282,0.174,-0.195,-0.033,0.228,0.025,0.322,0.361,0.393,0.346,0.34
0.095,0.272,0.177,-0.184,-0.041,0.224,-0.032,0.232,0.282,0.341,0.326,0.332
0.071,0.232,0.161,-0.152,-0.045,0.196,-0.077,0.148,0.194,0.272,0.285,0.289
0.052,0.193,0.141,-0.123,-0.045,0.167,-0.077,0.069,0.095,0.177,0.188,0.223
-0.043,0.111,0.154,-0.035,-0.099,0.133,-0.065,0.014,0.021,0.093,0.104,0.144
-0.108,0.033,0.141,0.037,-0.125,0.087,-0.054,-0.011,-0.024,0.035,0.028,0.065
-0.122,0.012,0.134,0.055,-0.129,0.073,-0.038,-0.041,-0.061,-0.012,-0.04,0.011
-0.126,0.002,0.127,0.062,-0.127,0.064,-0.015,-0.046,-0.072,-0.023,-0.05,-0.019
-0.125,-0.004,0.121,0.064,-0.122,0.058,0.009,-0.044,-0.087,-0.047,-0.065,-0.044
-0.159,-0.012,0.147,0.085,-0.152,0.067,0.018,-0.046,-0.082,-0.059,-0.081,-0.053
-0.174,-0.02,0.155,0.097,-0.164,0.068,0.013,-0.044,-0.079,-0.053,-0.089,-0.055
-0.169,-0.025,0.144,0.097,-0.156,0.059,0.007,-0.046,-0.078,-0.056,-0.083,-0.058
-0.174,-0.031,0.143,0.102,-0.159,0.056,0.004,-0.048,-0.072,-0.054,-0.077,-0.061
-0.167,-0.034,0.133,0.1,-0.149,0.049,-0.002,-0.052,-0.087,-0.055,-0.073,-0.064
