-0.012,-0.14,-0.128,0.077,0.058,-0.133,0.1,0.069,0.055,0.07,-0.03,-0.075
0.004,-0.138,-0.142,0.067,0.073,-0.139,0.098,0.071,0.055,0.07,-0.029,-0.074
0.007,-0.132,-0.139,0.063,0.073,-0.135,0.092,0.081,0.055,0.07,-0.025,-0.07
0.007,-0.129,-0.136,0.061,0.072,-0.132,0.089,0.076,0.056,0.07,-0.022,-0.067
0.01,-0.123,-0.133,0.057,0.072,-0.128,0.084,0.071,0.061,0.07,-0.017,-0.062
0.01,-0.12,-0.13,0.055,0.07,-0.125,0.08,0.066,0.06,0.07,-0.015,-0.059
0.009,-0.12,-0.128,0.056,0.069,-0.124,0.085,0.06,0.06,0.065,-0.016,-0.056
0.005,-0.12,-0.125,0.058,0.065,-0.122,0.085,0.055,0.057,0.065,-0.014,-0.055
0.005,-0.119,-0.124,0.058,0.064,-0.121,0.086,0.051,0.055,0.064,-0.019,-0.055
0.006,-0.12,-0.126,0.058,0.066,-0.123,0.091,0.049,0.055,0.06,-0.02,-0.055
0.003,-0.119,-0.122,0.059,0.063,-0.12,0.089,0.045,0.055,0.06,-0.012,-0.055
0.012,-0.12,-0.133,0.054,0.073,-0.126,0.093,0.043,0.055,0.062,-0.006,-0.053
0.02,-0.12,-0.14,0.05,0.081,-0.13,0.095,0.039,0.054,0.069,0.001,-0.048
0.036,-0.091,-0.127,0.027,0.082,-0.109,0.102,0.046,0.061,0.076,0.008,-0.046
0.065,-0.048,-0.114,-0.008,0.09,-0.081,0.093,0.061,0.08,0.079,0.008,-0.042
0.061,-0.042,-0.103,-0.009,0.082,-0.072,0.097,0.059,0.091,0.077,-0.007,-0.039
0.052,-0.041,-0.093,-0.005,0.073,-0.066,0.103,0.052,0.081,0.089,0.006,-0.047
0.065,-0.031,-0.096,-0.017,0.081,-0.063,0.065,0.056,0.084,0.096,0.031,-0.041
0.066,-0.085,-0.151,0.009,0.109,-0.118,0.055,0.043,0.05,0.062,0.001,-0.053
0.052,-0.107,-0.158,0.027,0.105,-0.132,0.052,0.041,0.063,0.075,0.0,-0.045
0.029,-0.131,-0.161,0.051,0.095,-0.146,0.069,-0.001,0.016,0.043,-0.023,-0.057
0.019,-0.141,-0.161,0.061,0.09,-0.151,0.064,0.009,0.043,0.06,-0.016,-0.062
0.002,-0.154,-0.155,0.076,0.079,-0.154,0.078,-0.008,0.021,0.034,-0.036,-0.074
