0.182,0.196,0.013,-0.189,0.084,0.104,-0.2,-0.179,0.429,0.413,0.279,0.284
0.23,0.309,0.079,-0.27,0.076,0.193,-0.552,-0.602,0.458,0.524,0.4,0.402
0.125,-0.092,-0.217,-0.016,0.171,-0.154,-0.912,-1.065,-0.087,-0.002,0.022,0.181
-0.073,-0.577,-0.504,0.325,0.216,-0.54,-0.95,-1.363,-1.22,-0.759,-0.463,-0.125
-0.058,-0.466,-0.408,0.262,0.176,-0.437,-0.925,-1.104,-1.078,-0.657,-0.443,-0.121
0.007,-0.337,-0.344,0.165,0.176,-0.34,-0.561,-0.524,-0.624,-0.452,-0.353,-0.1
0.006,-0.252,-0.257,0.124,0.132,-0.254,-0.267,-0.212,-0.416,-0.34,-0.308,-0.089
0.028,-0.178,-0.206,0.075,0.118,-0.192,-0.158,-0.05,-0.27,-0.246,-0.2,-0.071
0.053,-0.139,-0.192,0.043,0.123,-0.165,-0.089,0.008,-0.233,-0.215,-0.176,-0.047
0.05,-0.114,-0.164,0.033,0.107,-0.139,-0.075,0.059,-0.18,-0.176,-0.214,-0.027
0.049,-0.113,-0.163,0.032,0.106,-0.138,-0.053,0.095,-0.198,-0.17,-0.173,-0.027
0.057,-0.091,-0.148,0.017,0.103,-0.119,-0.054,0.076,-0.152,-0.138,-0.137,-0.011
0.057,-0.089,-0.146,0.016,0.102,-0.117,-0.044,0.097,-0.152,-0.13,-0.134,-0.011
0.058,-0.079,-0.136,0.011,0.097,-0.107,-0.037,0.096,-0.151,-0.119,-0.127,0.004
0.057,-0.075,-0.132,0.009,0.095,-0.103,-0.036,0.103,-0.133,-0.13,-0.133,-0.002
0.054,-0.069,-0.122,0.008,0.088,-0.095,-0.027,0.131,-0.12,-0.109,-0.128,-0.009
0.057,-0.064,-0.121,0.004,0.09,-0.093,0.011,0.151,-0.09,-0.108,-0.132,0.012
0.035,-0.066,-0.101,0.016,0.069,-0.084,0.029,0.172,-0.086,-0.131,-0.128,0.02
0.055,-0.058,-0.112,0.002,0.084,-0.085,0.042,0.195,-0.066,-0.093,-0.124,0.02
0.098,-0.037,-0.135,-0.031,0.117,-0.086,0.071,0.229,-0.057,-0.074,-0.109,0.02
0.096,-0.019,-0.115,-0.038,0.105,-0.067,0.1,0.282,-0.012,-0.065,-0.082,0.022
0.113,0.009,-0.104,-0.061,0.108,-0.047,0.143,0.339,0.056,-0.037,-0.072,0.033
0.12,0.031,-0.089,-0.076,0.104,-0.029,0.175,0.394,0.091,-0.007,-0.05,0.052
0.124,0.057,-0.067,-0.091,0.096,-0.005,0.221,0.449,0.155,0.047,-0.012,0.077
0.131,0.088,-0.043,-0.109,0.087,0.022,0.263,0.492,0.207,0.079,0.032,0.112
0.132,0.114,-0.018,-0.123,0.075,0.048,0.257,0.506,0.248,0.102,0.062,0.137
0.134,0.154,0.02,-0.144,0.057,0.087,0.248,0.484,0.259,0.146,0.086,0.144
0.148,0.186,0.038,-0.167,0.054,0.112,0.232,0.435,0.237,0.149,0.11,0.152
0.144,0.199,0.055,-0.172,0.044,0.127,0.185,0.357,0.194,0.107,0.079,0.145
0.106,0.159,0.053,-0.133,0.027,0.105,0.129,0.271,0.101,0.068,0.061,0.119
0.103,0.11,0.006,-0.106,0.048,0.058,0.085,0.192,0.014,0.008,0.023,0.078
0.059,0.062,0.003,-0.06,0.028,0.032,0.046,0.118,-0.048,-0.049,-0.056,0.035
0.02,0.014,-0.005,-0.017,0.012,0.005,0.004,0.071,-0.116,-0.084,-0.065,0.01
0.067,0.017,-0.051,-0.042,0.059,-0.017,-0.02,0.035,-0.17,-0.135,-0.086,0.002
0.051,-0.019,-0.071,-0.016,0.061,-0.045,-0.028,0.019,-0.179,-0.148,-0.107,0.001
0.008,-0.049,-0.057,0.021,0.033,-0.053,-0.034,0.021,-0.18,-0.143,-0.081,-0.004
0.041,-0.042,-0.083,0.0,0.062,-0.062,-0.03,0.018,-0.18,-0.146,-0.098,-0.008
0.052,-0.051,-0.103,-0.001,0.078,-0.077,-0.03,0.015,-0.18,-0.139,-0.13,-0.01
0.033,-0.049,-0.082,0.008,0.057,-0.065,-0.028,0.015,-0.181,-0.133,-0.125,-0.029
0.029,-0.049,-0.078,0.01,0.054,-0.063,-0.024,0.013,-0.178,-0.129,-0.119,-0.031
0.018,-0.042,-0.061,0.012,0.04,-0.051,-0.026,0.008,-0.189,-0.119,-0.115,-0.021
0.025,-0.042,-0.067,0.009,0.046,-0.054,-0.021,0.005,-0.192,-0.126,-0.115,-0.026
0.025,-0.055,-0.08,0.015,0.053,-0.067,-0.02,0.01,-0.179,-0.145,-0.115,-0.028
0.019,-0.054,-0.072,0.018,0.046,-0.063,-0.02,0.016,-0.17,-0.14,-0.115,-0.03
0.032,-0.05,-0.082,0.01,0.057,-0.066,-0.02,0.023,-0.168,-0.133,-0.123,-0.026
0.033,-0.047,-0.08,0.008,0.057,-0.064,-0.02,0.023,-0.17,-0.129,-0.126,-0.024
0.027,-0.045,-0.072,0.009,0.05,-0.058,-0.021,0.019,-0.171,-0.12,-0.121,-0.02
0.024,-0.041,-0.065,0.009,0.045,-0.053,-0.025,0.017,-0.173,-0.114,-0.114,-0.018
0.021,-0.04,-0.061,0.01,0.041,-0.05,-0.025,0.014,-0.177,-0.109,-0.109,-0.014
0.009,-0.04,-0.049,0.016,0.029,-0.044,-0.025,0.011,-0.171,-0.097,-0.098,-0.019
0.027,-0.039,-0.065,0.006,0.046,-0.052,-0.025,0.009,-0.17,-0.124,-0.103,-0.036
0.03,-0.044,-0.074,0.007,0.052,-0.058,-0.026,0.006,-0.191,-0.156,-0.107,-0.036
0.014,-0.052,-0.066,0.019,0.04,-0.059,-0.021,0.001,-0.19,-0.141,-0.099,-0.035
0.037,-0.05,-0.086,0.007,0.062,-0.068,-0.017,-0.001,-0.188,-0.14,-0.106,-0.034
0.026,-0.049,-0.075,0.011,0.05,-0.061,-0.011,-0.006,-0.186,-0.138,-0.105,-0.03
-0.008,-0.06,-0.052,0.035,0.022,-0.056,-0.013,-0.008,-0.181,-0.132,-0.101,-0.029
0.038,-0.02,-0.058,-0.009,0.048,-0.039,-0.04,-0.021,-0.202,-0.143,-0.1,-0.039
0.069,-0.019,-0.088,-0.025,0.079,-0.053,-0.046,-0.032,-0.196,-0.149,-0.099,-0.046
0.029,-0.056,-0.085,0.014,0.057,-0.07,-0.037,-0.024,-0.179,-0.142,-0.096,-0.04
0.029,-0.047,-0.076,0.009,0.052,-0.062,-0.036,-0.023,-0.179,-0.136,-0.094,-0.038
0.032,-0.051,-0.083,0.009,0.057,-0.067,-0.029,-0.018,-0.184,-0.132,-0.095,-0.034
0.033,-0.045,-0.078,0.006,0.056,-0.061,-0.026,-0.015,-0.196,-0.129,-0.086,-0.03
0.036,-0.045,-0.081,0.004,0.059,-0.062,-0.02,-0.027,-0.197,-0.132,-0.082,-0.027
0.035,-0.045,-0.08,0.005,0.058,-0.062,-0.012,-0.028,-0.177,-0.134,-0.075,-0.024
0.039,-0.035,-0.074,-0.002,0.057,-0.054,-0.004,-0.02,-0.173,-0.142,-0.079,-0.021
0.03,-0.027,-0.057,-0.001,0.044,-0.042,0.005,-0.015,-0.186,-0.125,-0.086,-0.018
0.028,-0.018,-0.046,-0.005,0.037,-0.031,0.009,-0.008,-0.156,-0.086,-0.081,-0.015
0.026,-0.002,-0.028,-0.012,0.027,-0.015,0.0,-0.004,-0.147,-0.073,-0.077,-0.014
0.058,0.044,-0.014,-0.051,0.036,0.015,-0.01,0.003,-0.152,-0.076,-0.066,-0.009
0.078,0.066,-0.012,-0.072,0.045,0.027,-0.02,0.003,-0.149,-0.078,-0.059,-0.007
0.058,0.057,-0.001,-0.057,0.029,0.028,-0.023,-0.003,-0.151,-0.081,-0.034,0.001
0.054,0.05,-0.004,-0.052,0.029,0.023,-0.018,-0.003,-0.149,-0.084,-0.037,0.009
0.029,0.045,0.016,-0.038,0.007,0.03,-0.022,-0.011,-0.155,-0.086,-0.046,0.022
0.039,0.031,-0.008,-0.035,0.024,0.011,-0.018,-0.008,-0.158,-0.091,-0.027,0.036
0.035,-0.017,-0.052,-0.009,0.043,-0.034,-0.022,-0.022,-0.17,-0.087,-0.036,0.014
0.006,-0.061,-0.067,0.027,0.037,-0.063,-0.02,-0.014,-0.16,-0.106,-0.069,-0.011
0.023,-0.063,-0.085,0.021,0.054,-0.074,-0.026,-0.038,-0.171,-0.117,-0.089,-0.013
0.005,-0.078,-0.083,0.037,0.044,-0.081,-0.021,-0.028,-0.151,-0.1,-0.096,-0.027
-0.005,-0.084,-0.079,0.044,0.037,-0.082,-0.007,-0.028,-0.165,-0.107,-0.099,-0.028
0.006,-0.068,-0.074,0.032,0.04,-0.071,-0.016,-0.024,-0.15,-0.086,-0.095,-0.032
-0.01,-0.084,-0.074,0.047,0.033,-0.079,0.016,0.016,-0.144,-0.102,-0.106,-0.054
0.01,-0.028,-0.038,0.009,0.025,-0.033,-0.016,0.041,-0.078,-0.055,-0.024,-0.02
0.074,0.023,-0.051,-0.049,0.063,-0.014,0.077,0.228,0.23,0.139,0.072,0.041
0.187,0.302,0.115,-0.245,0.036,0.208,-0.199,-0.205,0.485,0.543,0.416,0.33
0.23,0.37,0.14,-0.3,0.045,0.254,-0.834,-0.867,0.526,0.581,0.538,0.466
0.018,-0.268,-0.285,0.125,0.152,-0.276,-0.946,-1.222,-0.462,-0.222,-0.074,0.078
-0.108,-0.535,-0.428,0.322,0.161,-0.481,-0.93,-1.378,-1.228,-0.646,-0.328,-0.114
-0.006,-0.356,-0.35,0.182,0.172,-0.353,-0.713,-0.83,-0.755,-0.44,-0.227,-0.083
0.009,-0.245,-0.254,0.119,0.132,-0.249,-0.295,-0.329,-0.441,-0.271,-0.195,-0.076
0.004,-0.151,-0.154,0.074,0.079,-0.152,-0.112,-0.109,-0.253,-0.191,-0.127,-0.036
0.04,-0.107,-0.146,0.034,0.093,-0.126,-0.027,0.018,-0.163,-0.139,-0.119,-0.038
0.041,-0.071,-0.111,0.015,0.076,-0.091,0.014,0.052,-0.141,-0.084,-0.089,-0.03
0.026,-0.059,-0.086,0.017,0.056,-0.072,0.048,0.089,-0.077,-0.093,-0.076,-0.029
0.027,-0.045,-0.073,0.009,0.05,-0.059,0.052,0.091,-0.084,-0.041,-0.063,-0.026
0.041,-0.039,-0.079,0.0,0.06,-0.059,0.062,0.124,-0.055,-0.037,-0.042,-0.02
0.035,-0.039,-0.074,0.002,0.055,-0.056,0.069,0.128,-0.059,-0.053,-0.021,-0.016
0.033,-0.033,-0.066,0.0,0.05,-0.049,0.073,0.158,-0.05,0.0,-0.018,-0.005
0.052,-0.033,-0.085,-0.009,0.068,-0.058,0.098,0.17,-0.046,-0.034,-0.021,-0.003
0.057,-0.029,-0.086,-0.014,0.071,-0.057,0.109,0.167,-0.032,-0.031,-0.013,0.011
0.047,-0.026,-0.073,-0.01,0.061,-0.05,0.123,0.194,-0.017,0.008,0.003,0.037
0.054,-0.017,-0.071,-0.018,0.063,-0.044,0.143,0.221,0.001,0.008,0.01,0.041
0.056,-0.011,-0.066,-0.022,0.061,-0.038,0.17,0.258,0.032,0.026,-0.006,0.044
0.056,-0.004,-0.061,-0.026,0.059,-0.032,0.193,0.307,0.062,0.039,0.023,0.045
0.082,0.024,-0.059,-0.053,0.07,-0.017,0.233,0.362,0.111,0.054,0.057,0.044
0.092,0.043,-0.049,-0.068,0.07,-0.003,0.283,0.426,0.152,0.077,0.058,0.057
0.091,0.055,-0.036,-0.073,0.063,0.01,0.321,0.486,0.206,0.105,0.079,0.079
0.091,0.085,-0.006,-0.088,0.048,0.039,0.369,0.546,0.268,0.164,0.139,0.114
0.112,0.138,0.026,-0.125,0.043,0.082,0.391,0.579,0.301,0.2,0.176,0.137
0.144,0.191,0.047,-0.168,0.048,0.119,0.394,0.58,0.346,0.223,0.188,0.157
0.132,0.206,0.073,-0.169,0.029,0.139,0.375,0.552,0.355,0.247,0.195,0.162
0.123,0.216,0.094,-0.17,0.014,0.155,0.322,0.475,0.319,0.231,0.175,0.15
0.098,0.198,0.1,-0.148,-0.001,0.149,0.268,0.385,0.26,0.214,0.172,0.143
0.076,0.154,0.079,-0.115,-0.002,0.116,0.217,0.291,0.168,0.17,0.156,0.136
0.073,0.116,0.043,-0.095,0.015,0.079,0.167,0.201,0.088,0.107,0.101,0.105
0.057,0.074,0.017,-0.066,0.02,0.045,0.113,0.137,0.028,0.056,0.056,0.063
0.03,0.036,0.006,-0.033,0.012,0.021,0.086,0.095,-0.017,0.024,0.037,0.05
0.021,0.0,-0.021,-0.011,0.022,-0.011,0.082,0.081,-0.05,0.017,0.026,0.039
0.055,0.007,-0.048,-0.031,0.052,-0.021,0.073,0.073,-0.066,0.005,0.015,0.027
0.035,-0.004,-0.039,-0.015,0.037,-0.022,0.066,0.062,-0.067,0.0,0.01,0.025
0.0,-0.022,-0.022,0.011,0.012,-0.022,0.059,0.053,-0.071,-0.016,0.002,0.025
