time,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12
0.0,0.22793582995256628,-0.019631205982793866,-0.05990399793959993,0.2340099606071176,-0.005902323524288721,-0.12275651286535388,0.26520664143772427,0.03620849221108501,0.027689221783460623,0.27135626404705,-0.020218199989234797,0.027339624073184493
0.005005005005005005,0.34509614585986953,0.028027290126210636,0.06461498603004785,0.355804462728669,-0.04674396021150969,0.1598960911268636,0.35185414710856755,0.07214816693913477,0.00886243039266503,0.3040427135245695,-0.027307177255987143,0.08937245242875252
0.01001001001001001,0.4000571660808736,-0.011554393447765016,0.13268635836241469,0.4157812300736161,0.016530167836661155,0.12960142678769548,0.43586643718233126,0.0691758962934338,0.08247605002813073,0.4485586655939935,0.08987539650830188,0.06537310589765255
0.015015015015015015,0.40289092022857526,0.10682756942472428,0.08923293272557467,0.3696802051883862,0.11442243642653173,0.14327169722691713,0.3602652596798079,0.15441802088031997,0.15123580267326195,0.41154562683865786,0.11666721734631869,0.12672321016188942
0.02002002002002002,0.47920340594737665,0.19727722380068324,0.1428848568673835,0.5720289415478133,0.24055094299367355,0.054349795937899265,0.5165914353636492,0.17436972342970825,0.12318412088192868,0.4352907228665797,0.13807398864641401,0.18140707816579585
0.025025025025025023,0.5913027769065217,0.22658696521202074,0.26865723477152137,0.46722157815600446,0.1789206079782397,0.1686909052928567,0.5143612595786984,0.22515327294810372,0.09057640973533797,0.5520910074856197,0.1621656466774551,0.2836339251594541
0.03003003003003003,0.5069024951529059,0.2143516573785412,0.17797053571071683,0.5017394356694166,0.2622886016644914,0.3179430256331993,0.6111834709313524,0.2993355863708733,0.2595325958518585,0.5190774229444631,0.20463752878476077,0.27935345223826197
0.035035035035035036,0.6379874113431132,0.25215180099984486,0.40660931946443946,0.5021150926177893,0.2512584818969173,0.4394968976036957,0.6485427803803459,0.3191977319116075,0.2831222890763901,0.4781190599068794,0.28440562026007865,0.3149764178837811
0.04004004004004004,0.5950436696509259,0.3313734462042569,0.31225133971227326,0.5181460954053047,0.23505620098230243,0.3053119565094094,0.6579186385593685,0.28659204761487506,0.3820123569646166,0.5869043326068287,0.2734023206967705,0.27562937938818777
0.04504504504504504,0.6780491512870248,0.3421799938543086,0.29484462633234715,0.5660811339252134,0.28019917091585206,0.4624696157046405,0.6395858407582996,0.4151976242167352,0.3388147106139865,0.6186067745304019,0.33925476961227286,0.3683768422494422
0.050050050050050046,0.7425987742606954,0.32951696563313293,0.3094261156507993,0.6679916285582805,0.37338093992214016,0.42848062270906734,0.5718011704899139,0.3757285688050745,0.4887076456589055,0.6467189037480705,0.41408484431930254,0.47681164799991277
0.055055055055055056,0.7772862213303846,0.48287779281296866,0.3945581458444088,0.7930855147270205,0.4359003791862881,0.5030319237492867,0.8002535302153174,0.39994461201078346,0.4269577708767409,0.7169554047198198,0.38363136598301123,0.370991291102503
0.06006006006006006,0.8099363543199573,0.4770597518879092,0.3506463739196259,0.7919756451308942,0.4505617358801452,0.4202544389284084,0.8031232403578299,0.47183828670512307,0.4827483728569462,0.6997360760667996,0.4948424137125448,0.45328917417768283
0.06506506506506507,0.7870265493101285,0.5191652746062164,0.4044288880606569,0.8367217326576116,0.4809202815699194,0.5286537351001254,0.6814307291030646,0.42705155537602385,0.5382000365598909,0.7274741724960209,0.5776693735076837,0.45800605147968737
0.07007007007007007,0.8598506139828135,0.5699492718676481,0.5225219391386795,0.7949465197551933,0.5704234992561475,0.5773423256457546,0.7809215474334301,0.6012451690440065,0.5411849580070242,0.7999108043398039,0.6029459763882659,0.4975655482668928
0.07507507507507508,0.9104293153933016,0.5841004274521522,0.6467911182562976,0.8848454230355038,0.6053766247291483,0.4806945779257732,0.9793430539802328,0.48892286387354267,0.529438525029393,0.8822456331788625,0.5008823663814422,0.520461302126249
0.08008008008008008,0.8893237906542268,0.5350654442442624,0.5849113371476767,0.8978012992054046,0.6569106324062777,0.6428476098770948,0.8969848744882427,0.616087777255015,0.6672084056827594,0.9609644838307089,0.6223358206145656,0.6044889739262602
0.08508508508508508,0.9776351088035162,0.5846972306811457,0.6193674492998561,0.9608067846429329,0.6581710154619295,0.6840489060350441,0.9902015160915102,0.7675149588812151,0.6716456675984278,1.0393726507454502,0.6217990531843327,0.6533594035577545
0.09009009009009009,1.0051661603608506,0.6676806242901944,0.75311931893075,1.042563112561827,0.6989020472373737,0.6479489937656274,0.8976454071002951,0.5833163434957027,0.6548616428473757,0.9243368660363029,0.6938673711750234,0.7127099601588149
0.09509509509509509,0.9850593110982981,0.6683012072927131,0.6704352349644789,0.9754834025078829,0.6735314530821264,0.6501695896030157,0.9804784490946895,0.7277280149700817,0.6966707591289216,1.0039573412768665,0.6125373944157004,0.6854445498390104
0.10010010010010009,1.1091816169783166,0.762103608483122,0.6753679194868787,0.9883204012790564,0.7173948055896855,0.6505806598453635,1.113082259719291,0.7633294673070933,0.7190989616834512,1.041659510951001,0.7071539913647473,0.7062355356055192
0.10510510510510511,1.0597300127869544,0.8341581515184439,0.6947200989071581,1.1277464085006377,0.7902753693743982,0.7750116792230092,1.076125940706948,0.8328996970320108,0.7104075545191587,0.9427286930204375,0.7345761562028008,0.7047439987122598
0.11011011011011011,1.0901720963784325,0.7555552186073327,0.8245079047484857,1.1789768645331045,0.8266522626623042,0.8410244221620999,1.0374096453375623,0.8942443216242512,0.8158051826052595,1.0966379938772564,0.883740271962302,0.6924919070413353
0.11511511511511512,1.0952090867415312,0.8574612624435572,0.7679280060765812,1.1005699299447897,0.7366020054263219,0.7900380007223645,1.0082474969917343,0.7993645612513327,0.710947698047522,1.1769398345047994,0.8642631128655636,0.8002092181781834
0.12012012012012012,1.2064261081141172,0.7653132215136927,0.82112407715497,1.1756183791772923,0.8578413645202824,0.9014494242481736,1.1101839568608705,0.8395470656789878,0.7363879724002527,1.1821443047574052,0.9111922111877004,0.8371331022488698
0.12512512512512514,1.14166544925005,0.8340111658347165,0.8229685607997397,1.1805029987023323,0.7930456458844126,0.9168514601529061,1.15942906654892,1.003946118221056,0.8460664929329041,1.087062185760506,0.7770441119783627,0.7905659108540033
0.13013013013013014,1.2161291674298307,0.9253090358930538,0.9319325534531455,1.1335024545228,0.882713846088532,0.9604894809012383,1.1227971420646976,0.8226262150325676,0.8005942877850423,1.149289537293729,0.9182534724447599,0.804999771246117
0.13513513513513514,1.1707462586161943,0.8766457235063592,0.9642958300981852,1.2440032386128472,0.9366170216499481,0.9247246769329596,1.2502509948625715,0.7950353085551958,0.8540259516004272,1.2464900027064076,0.9052264905305295,0.933082041171886
0.14014014014014015,1.2905174776554398,0.8539084367779459,0.9981363499931758,1.1681036682243475,0.8952265911250916,0.8942752564380971,1.1790911564053714,0.9274904894425862,0.9637185730625947,1.2591071072773437,0.9340254339190273,0.8850249611697439
0.14514514514514515,1.2107309822505872,0.971696682275577,0.9704774198443529,1.281090123494162,0.8270743405980413,0.9157516753541932,1.411148937872531,0.9906207289051651,0.9508680142950549,1.22797728607082,0.8831974426257763,0.8303751185263196
0.15015015015015015,1.3180484053676131,0.9570887977134016,0.963490388036845,1.146511717448375,0.9575056107562525,0.8781066025724145,1.229852585115325,0.9466809283850769,0.8989884505941037,1.2625395891245352,0.9081569153468171,0.9413473222876363
0.15515515515515516,1.1889575599041666,0.8690706762979147,0.9876947731317423,1.160292246897183,0.9363435861111564,0.9267772104625251,1.2093881818199503,1.0694866443184292,0.855212243946532,1.170533848334466,0.9530205517061628,0.8942090180765123
0.16016016016016016,1.2664942124319636,0.9373103765251024,0.9383626920463863,1.2518942054729219,0.9846193480158144,0.9510798115846084,1.3078677513457284,0.9522634725059347,1.0294468889216977,1.268749592999816,0.9742743513467906,0.8791344094940307
0.16516516516516516,1.2865354102591153,1.0271914743624615,0.9816589795175593,1.276964715739013,0.9194571693290409,0.955976141882166,1.2478585316270627,0.9233591056911146,0.9721551819027104,1.2634007431695475,0.9871966607723475,1.0348866657938467
0.17017017017017017,1.2723451575552753,0.9553213729410728,0.8822421836870106,1.374969379300184,0.9420656412044021,0.995588392975435,1.3031897226470925,0.954948489569987,0.9993449476375732,1.3175869402546787,1.0620100606702894,0.9713114151646024
0.17517517517517517,1.2850693537052238,1.0088129944843773,1.019776392628661,1.2251444387782489,1.0448931436067301,0.9958233813320725,1.2804418702870959,1.030641447012171,0.9884769612117891,1.320258816884694,0.9504257213558841,1.0728355034660653
0.18018018018018017,1.3338713899142318,1.0338518474955276,1.0116816543876928,1.364987594361334,1.0281700671554272,0.9694091335477079,1.3263002812569424,1.017376522903872,0.9039710697986965,1.2439989459737748,0.9691062152516524,0.9910197423860246
0.18518518518518517,1.2410405027897273,0.977290675993364,0.9971252664164979,1.4014728139638657,1.03043280398083,1.0084321709103499,1.2624306471318918,0.9228151341941593,1.0059963479455885,1.3302366835585135,0.9977522433096476,0.8678500716907291
0.19019019019019018,1.3060698144523095,0.9869718548118818,1.1214313573938501,1.2625011386820448,1.0350134508278295,1.040285874491434,1.2838910351036636,1.038341462099417,1.0175020069491498,1.451105158938403,0.9815410680782317,1.0239089465919724
0.19519519519519518,1.3227470881305385,1.0130776407135458,0.9862516486210224,1.3276519023357825,1.0499160128107894,1.0085222344464517,1.2430723323617099,1.0006022541388226,1.0451350744994359,1.3641896339882404,1.073056807452809,0.9486821484879746
