index,y_true,y_prob_pos,margin
3402,0,0.5011292695999146,0.0011292695999145508
16200,0,0.5014145970344543,0.0014145970344543457
20226,0,0.5049017071723938,0.004901707172393799
1116,0,0.5053721070289612,0.005372107028961182
18560,0,0.5059667229652405,0.0059667229652404785
12145,0,0.506092369556427,0.006092369556427002
14952,0,0.5062191486358643,0.006219148635864258
8884,0,0.5064198970794678,0.0064198970794677734
10655,0,0.5074922442436218,0.007492244243621826
16337,0,0.5076308846473694,0.007630884647369385
6241,0,0.5089733004570007,0.008973300457000732
14344,0,0.5089964866638184,0.00899648666381836
17045,0,0.5093430280685425,0.00934302806854248
17129,0,0.5097475647926331,0.009747564792633057
12414,0,0.5105804800987244,0.010580480098724365
20867,0,0.5109522342681885,0.010952234268188477
3115,0,0.5114527344703674,0.011452734470367432
19284,0,0.5127899646759033,0.01278996467590332
19348,0,0.5132843255996704,0.01328432559967041
10112,0,0.5136350393295288,0.013635039329528809
12198,0,0.514823317527771,0.014823317527770996
2341,0,0.5154163837432861,0.015416383743286133
20197,0,0.5158998370170593,0.015899837017059326
9480,0,0.5161061882972717,0.01610618829727173
11686,0,0.5161259770393372,0.016125977039337158
6447,0,0.5167117118835449,0.016711711883544922
105,0,0.5168935060501099,0.016893506050109863
1203,0,0.5169069170951843,0.016906917095184326
18927,0,0.5175062417984009,0.01750624179840088
8783,0,0.5180252194404602,0.018025219440460205
14280,0,0.5181950330734253,0.018195033073425293
18138,0,0.5215282440185547,0.021528244018554688
6518,0,0.522318959236145,0.02231895923614502
7147,0,0.523841381072998,0.023841381072998047
5491,0,0.5240951180458069,0.024095118045806885
16736,0,0.5253063440322876,0.025306344032287598
14754,0,0.5254763960838318,0.025476396083831787
18060,0,0.5256189703941345,0.02561897039413452
3446,0,0.5266900658607483,0.02669006586074829
557,0,0.5270645618438721,0.02706456184387207
13921,0,0.527294397354126,0.027294397354125977
4189,0,0.5278562903404236,0.027856290340423584
14533,0,0.5280637145042419,0.028063714504241943
20969,0,0.5286654829978943,0.028665482997894287
11945,0,0.5306739807128906,0.030673980712890625
17279,0,0.5310295820236206,0.031029582023620605
10885,0,0.531133770942688,0.03113377094268799
17004,0,0.5317808985710144,0.031780898571014404
7778,0,0.5318046808242798,0.031804680824279785
19227,0,0.5318559408187866,0.03185594081878662
