index,y_true,y_prob_pos,margin
7,1,0.16606584191322327,0.33393415808677673
67,1,0.08235086500644684,0.41764913499355316
27,1,0.03781915083527565,0.46218084916472435
72,1,0.03477153182029724,0.46522846817970276
17,1,0.0133207393810153,0.4866792606189847
12,1,0.011133097112178802,0.4888669028878212
2,1,0.01053573377430439,0.4894642662256956
82,1,0.008859767578542233,0.49114023242145777
37,1,0.008702248334884644,0.49129775166511536
22,1,0.007374999113380909,0.4926250008866191
77,1,0.004048699047416449,0.49595130095258355
47,1,0.002666846849024296,0.4973331531509757
97,1,0.002106180414557457,0.49789381958544254
87,1,0.0020864519756287336,0.49791354802437127
32,1,0.0018878128612414002,0.4981121871387586
52,1,0.0009364283760078251,0.4990635716239922
92,1,0.00047301925951614976,0.49952698074048385
42,1,0.00021452803048305213,0.49978547196951695
57,1,0.00020546026644296944,0.49979453973355703
