index,y_true,y_prob_pos,margin
8693,1,0.4997921884059906,0.00020781159400939941
18790,1,0.49893149733543396,0.00106850266456604
2031,1,0.49859294295310974,0.0014070570468902588
10165,1,0.4982556998729706,0.001744300127029419
11382,1,0.49796074628829956,0.0020392537117004395
10521,1,0.4972344636917114,0.0027655363082885742
7859,1,0.49698060750961304,0.003019392490386963
3035,1,0.49670109152793884,0.0032989084720611572
16979,1,0.4966925084590912,0.0033074915409088135
15086,1,0.49638402462005615,0.0036159753799438477
7355,1,0.4963294565677643,0.0036705434322357178
8622,1,0.4963076710700989,0.003692328929901123
19259,1,0.4962867498397827,0.003713250160217285
16371,1,0.49602288007736206,0.0039771199226379395
17405,1,0.49515751004219055,0.004842489957809448
17042,1,0.49514955282211304,0.004850447177886963
10383,1,0.4951050877571106,0.004894912242889404
15751,1,0.49461230635643005,0.005387693643569946
891,1,0.49459144473075867,0.005408555269241333
12464,1,0.4935683012008667,0.006431698799133301
14049,1,0.4930412769317627,0.006958723068237305
11120,1,0.49179890751838684,0.00820109248161316
21390,1,0.4917907118797302,0.008209288120269775
17820,1,0.491722971200943,0.008277028799057007
7872,1,0.49008429050445557,0.009915709495544434
3215,1,0.48995575308799744,0.010044246912002563
14745,1,0.48942604660987854,0.01057395339012146
12681,1,0.4890238642692566,0.010976135730743408
3177,1,0.48874521255493164,0.01125478744506836
13182,1,0.48828402161598206,0.011715978384017944
9569,1,0.4876750707626343,0.012324929237365723
19847,1,0.4859124422073364,0.014087557792663574
5540,1,0.48390698432922363,0.016093015670776367
19907,1,0.48384061455726624,0.016159385442733765
20446,1,0.4838067889213562,0.0161932110786438
14554,1,0.4835943877696991,0.016405612230300903
8888,1,0.48307812213897705,0.01692187786102295
6951,1,0.48297035694122314,0.017029643058776855
9438,1,0.48288172483444214,0.01711827516555786
17009,1,0.4818580448627472,0.018141955137252808
19471,1,0.4807571768760681,0.019242823123931885
13577,1,0.4803827106952667,0.019617289304733276
2181,1,0.4803105294704437,0.019689470529556274
16707,1,0.480285108089447,0.01971489191055298
7290,1,0.47993624210357666,0.02006375789642334
17401,1,0.47964251041412354,0.020357489585876465
144,1,0.478659987449646,0.021340012550354004
548,1,0.4785843789577484,0.021415621042251587
5771,1,0.4784545600414276,0.021545439958572388
16178,1,0.4779894948005676,0.022010505199432373
