threshold,precision,recall,f1,accuracy
0.0,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.01,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.02,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.03,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.04,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.05,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.06,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.07,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.08,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.09,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.1,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.11,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.12,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.13,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.14,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.15,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.16,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.17,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.18,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.19,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.2,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.21,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.22,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.23,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.24,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.25,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.26,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.27,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.28,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.29,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.3,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.31,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.32,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.33,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.34,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.35,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.36,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.37,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.38,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.39,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.4,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.41,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.42,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.43,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.44,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.45,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.46,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.47,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.48,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.49,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.5,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.51,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.52,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.53,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.54,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.55,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.56,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.57,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.58,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.59,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.6,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.61,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.62,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.63,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.64,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.65,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.66,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.67,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.68,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.69,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.7,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
0.71,0.7040217746814752,0.7409078141320389,0.7164351786699662,0.7488936013276785
