index,y_true,y_prob_pos,margin
16091,1,0.4997677803039551,0.00023221969604492188
15390,1,0.4997527003288269,0.0002472996711730957
20657,1,0.49972930550575256,0.0002706944942474365
19469,1,0.4995339810848236,0.0004660189151763916
17373,1,0.4991756081581116,0.0008243918418884277
17707,1,0.4988991916179657,0.0011008083820343018
4200,1,0.49876365065574646,0.00123634934425354
11194,1,0.4987204074859619,0.001279592514038086
1582,1,0.4985666871070862,0.0014333128929138184
14556,1,0.49852171540260315,0.0014782845973968506
322,1,0.4982984960079193,0.0017015039920806885
7773,1,0.4976775050163269,0.0023224949836730957
9633,1,0.4972100555896759,0.0027899444103240967
3186,1,0.4968859851360321,0.0031140148639678955
5803,1,0.496871680021286,0.0031283199787139893
4007,1,0.4967416822910309,0.003258317708969116
5677,1,0.49673545360565186,0.0032645463943481445
16490,1,0.49635806679725647,0.0036419332027435303
11868,1,0.49617937207221985,0.0038206279277801514
19486,1,0.4960575997829437,0.003942400217056274
15848,1,0.4959307909011841,0.004069209098815918
15806,1,0.49536195397377014,0.004638046026229858
14651,1,0.49515342712402344,0.0048465728759765625
14146,1,0.49479740858078003,0.005202591419219971
14896,1,0.49466678500175476,0.005333214998245239
20012,1,0.4946603775024414,0.005339622497558594
13431,1,0.4946112632751465,0.005388736724853516
19862,1,0.49459266662597656,0.0054073333740234375
11443,1,0.49446192383766174,0.005538076162338257
3492,1,0.4942719042301178,0.005728095769882202
12095,1,0.4940698742866516,0.005930125713348389
5785,1,0.4940382242202759,0.005961775779724121
3776,1,0.4939892888069153,0.006010711193084717
9585,1,0.4938611090183258,0.006138890981674194
2186,1,0.49383875727653503,0.006161242723464966
800,1,0.49344897270202637,0.006551027297973633
2940,1,0.4933299422264099,0.006670057773590088
18204,1,0.4928778111934662,0.0071221888065338135
12825,1,0.49286478757858276,0.007135212421417236
17485,1,0.4928323030471802,0.007167696952819824
5856,1,0.492767333984375,0.007232666015625
16501,1,0.49261951446533203,0.007380485534667969
12056,1,0.49252256751060486,0.007477432489395142
20074,1,0.4924904704093933,0.0075095295906066895
1845,1,0.4920186996459961,0.007981300354003906
6541,1,0.4916993975639343,0.008300602436065674
3167,1,0.4916961193084717,0.00830388069152832
1794,1,0.49140772223472595,0.008592277765274048
2424,1,0.49082687497138977,0.00917312502861023
16015,1,0.49078699946403503,0.009213000535964966
