index,y_true,y_prob_pos,margin
16618,1,0.4986248314380646,0.0013751685619354248
4733,1,0.49823930859565735,0.0017606914043426514
20360,1,0.4982047975063324,0.0017952024936676025
101,1,0.49820005893707275,0.001799941062927246
9674,1,0.49657565355300903,0.003424346446990967
6030,1,0.495594322681427,0.004405677318572998
8194,1,0.4952813982963562,0.004718601703643799
18956,1,0.4952780306339264,0.004721969366073608
2256,1,0.4948129951953888,0.005187004804611206
11636,1,0.4938996434211731,0.006100356578826904
10317,1,0.49278897047042847,0.007211029529571533
7342,1,0.4917390048503876,0.008260995149612427
8672,1,0.4917204976081848,0.008279502391815186
3218,1,0.49163520336151123,0.00836479663848877
5044,1,0.491507351398468,0.008492648601531982
6755,1,0.4914678931236267,0.008532106876373291
12698,1,0.4913511872291565,0.008648812770843506
13146,1,0.49046188592910767,0.009538114070892334
14438,1,0.4900248944759369,0.00997510552406311
1026,1,0.48925644159317017,0.010743558406829834
12339,1,0.4889166057109833,0.011083394289016724
17506,1,0.48887431621551514,0.011125683784484863
19740,1,0.48663759231567383,0.013362407684326172
1061,1,0.48245447874069214,0.01754552125930786
2578,1,0.48121869564056396,0.018781304359436035
18703,1,0.47614535689353943,0.02385464310646057
6647,1,0.4758000075817108,0.024199992418289185
20393,1,0.4754597544670105,0.024540245532989502
3421,1,0.4754464328289032,0.024553567171096802
12414,1,0.4754176139831543,0.024582386016845703
4287,1,0.47448626160621643,0.02551373839378357
19491,1,0.4741591811180115,0.025840818881988525
13708,1,0.4736611545085907,0.026338845491409302
12308,1,0.47263431549072266,0.027365684509277344
4502,1,0.47167399525642395,0.02832600474357605
19138,1,0.47113466262817383,0.028865337371826172
4055,1,0.47048428654670715,0.029515713453292847
1692,1,0.46757203340530396,0.032427966594696045
17206,1,0.4656967222690582,0.03430327773094177
16844,1,0.4652997553348541,0.034700244665145874
9231,1,0.46485552191734314,0.03514447808265686
20845,1,0.46465542912483215,0.03534457087516785
14451,1,0.4631402790546417,0.036859720945358276
2767,1,0.4621622860431671,0.037837713956832886
14313,1,0.4610688388347626,0.03893116116523743
21261,1,0.4607575535774231,0.039242446422576904
17502,1,0.4600380063056946,0.03996199369430542
9958,1,0.45848411321640015,0.041515886783599854
19121,1,0.4582683742046356,0.04173162579536438
685,1,0.4568498730659485,0.043150126934051514
